emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,file_path
neutral,neutral,neutral,0.7222754955291748,Youll have a last kiss.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia245_utt16.wav
joy,positive,positive,0.984728217124939,Thank you so much for coming back over.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt0.wav
sadness,negative,positive,0.37715980410575867,"Oh good, youre here. Yeah, and I was worried that it was going to be uncomfortable.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt1.wav
neutral,neutral,neutral,0.6731791496276855,"I know Mona, just hear me out.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt2.wav
neutral,neutral,negative,0.5519413948059082,"First of all, Im so sorry about my father yelling at you, but I heard you totally held your own.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt3.wav
neutral,neutral,neutral,0.5113002061843872,Youre gonna have to tell me how you did that.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt4.wav
neutral,neutral,neutral,0.5489450097084045,Focus.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt5.wav
neutral,neutral,neutral,0.5519335865974426,"Okay. UmButOkay, yes Ross and I used to date. And yes we are gonna have a baby. But we are",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia246_utt6.wav
neutral,neutral,neutral,0.5458654165267944,All right wheres that turkey!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia247_utt0.wav
surprise,negative,positive,0.7407647371292114,Joey! Those are my maternity pants!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia247_utt1.wav
joy,positive,neutral,0.4691227376461029,Not now! These are my Thanksgiving pants!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia247_utt2.wav
neutral,neutral,neutral,0.5609907507896423,No.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt0.wav
anger,negative,neutral,0.4806745946407318,No!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt1.wav
joy,positive,neutral,0.6679022908210754,"Oh, would you look at that Monica?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt3.wav
joy,positive,negative,0.9278719425201416,"I just knocked off all of your top scores, how sad.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt4.wav
anger,negative,neutral,0.4193423092365265,"Okay, Im next.  Dont! Dont start another game! I said Im next! Phoebe!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt5.wav
joy,positive,negative,0.6316245198249817,"Oh, Im sorry. I didnt hear you over all the winning.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt6.wav
anger,negative,neutral,0.5432531237602234,Chandler! Phoebes hogging the game!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia248_utt7.wav
neutral,neutral,neutral,0.6313138604164124,Remember I had to leave the room the other day when you had that roast chicken?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt0.wav
neutral,neutral,neutral,0.8485611081123352,Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt1.wav
neutral,neutral,negative,0.858902633190155,"Anyway, it just doesnt seem worth it to make a whole turkey for just three people. Okay? Its a lot of work.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt2.wav
joy,positive,neutral,0.4916958808898926,But you gotta have turkey on Thanksgiving!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt3.wav
sadness,negative,neutral,0.524380087852478,"I mean, Thanksgiving with no turkey is like-like Fourth of July with no apple pie!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt4.wav
sadness,negative,neutral,0.605627715587616,Or Friday with no two pizzas!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt5.wav
sadness,negative,positive,0.6555055975914001,All right fine! If it means that much to you! But justtheres gonna be a ton left over.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt6.wav
joy,positive,neutral,0.39687931537628174,No there wont! I promise I will finish that turkey!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt7.wav
neutral,neutral,neutral,0.6839367151260376,"All right, youre telling me you can eat an entire turkey in just one sitting?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt8.wav
joy,positive,positive,0.7337657809257507,Thats right!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt9.wav
joy,positive,neutral,0.7283810973167419,Cause Im a Tribbiani!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt10.wav
neutral,neutral,neutral,0.6021513938903809,And this is what we do!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt11.wav
joy,positive,positive,0.7368144989013672,We can eat!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia249_utt13.wav
surprise,positive,positive,0.9674312472343445,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt0.wav
joy,positive,positive,0.70082688331604,Look at this!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt1.wav
surprise,positive,positive,0.747142493724823,Oh! You have a window!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt2.wav
joy,positive,positive,0.9870026707649231,Yes indeedy!  With a beautiful view of...,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt3.wav
surprise,positive,negative,0.4961472153663635,Oh look! That guy's peeing!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt4.wav
neutral,neutral,neutral,0.5704938173294067,Hi.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt5.wav
neutral,neutral,neutral,0.5704938173294067,Hi.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia250_utt6.wav
anger,negative,negative,0.7918108701705933,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt0.wav
neutral,neutral,neutral,0.7307842373847961,Okay. Lets use this brush.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt1.wav
neutral,neutral,neutral,0.6655204892158508,Okay. This stuff?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt2.wav
neutral,neutral,neutral,0.5797720551490784,Yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt3.wav
neutral,neutral,neutral,0.5239052772521973,All right.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt4.wav
neutral,neutral,neutral,0.6738557815551758,"Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt5.wav
sadness,negative,neutral,0.6233691573143005,Okay-Dokey,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia251_utt6.wav
neutral,neutral,neutral,0.8831511735916138,Where exactly is your zoo?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt0.wav
neutral,neutral,neutral,0.7099575400352478,"Well, it's technically not a zoo per se, it's more of an interactive wildlife experience.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt1.wav
neutral,neutral,neutral,0.9336496591567993,"Let me ask you some questions about, is it, uh, Marcel?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt2.wav
neutral,neutral,neutral,0.5811465978622437,Yes.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt3.wav
neutral,neutral,neutral,0.8031241297721863,"Does he, uh, fight with other animals?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt4.wav
neutral,neutral,neutral,0.4838312268257141,"No-no, he's, he's very docile.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt5.wav
neutral,neutral,neutral,0.7947396636009216,Even if he were... cornered?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt6.wav
neutral,neutral,negative,0.6337094902992249,"Well I, I don't know. Why?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt7.wav
neutral,neutral,neutral,0.6775328516960144,"Uh, how is he at handling small objects?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt8.wav
neutral,neutral,neutral,0.7775607109069824,"He can hold a banana, if that's whatcha mean...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt9.wav
neutral,neutral,neutral,0.8743581771850586,"How about a hammer, or a small blade?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt10.wav
neutral,neutral,negative,0.8632848262786865,Otherwise it's just cruel.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt13.wav
joy,positive,neutral,0.915454089641571,"He- he- he got in, he- he got in to San Diego.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt14.wav
neutral,neutral,neutral,0.8350958824157715,"We, we come back from our walk and the- the phone was ringing...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt15.wav
neutral,neutral,neutral,0.6837447285652161,...He's in.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt16.wav
joy,positive,positive,0.8556377291679382,"He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt17.wav
disgust,negative,negative,0.7976469397544861,You're making a big mistake here.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt18.wav
neutral,neutral,neutral,0.5777565240859985,"I mean, San Diego's all well and good, but if you give him to me, I'll start him off against a blind rabbit and give you twenty percent of the gains.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia252_utt19.wav
neutral,neutral,positive,0.7413302063941956,My specimen is in the    room and I just want to thank whoever knocked on the door while I was in there.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt0.wav
joy,positive,positive,0.9577633738517761,Really helped speed the process along!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt1.wav
surprise,positive,neutral,0.5329319834709167,Janice!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt2.wav
surprise,positive,neutral,0.8332270383834839,You're not... gone?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt3.wav
neutral,neutral,neutral,0.9146942496299744,Sid is still in his room.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt4.wav
joy,positive,neutral,0.7064037919044495,I don't allow porn at home so    this is like a vacation for him.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt5.wav
surprise,positive,neutral,0.9291582703590393,So did you do it?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt6.wav
neutral,neutral,neutral,0.9127429723739624,Did you make your deposit?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt7.wav
joy,positive,positive,0.9723792672157288,Yeah! yeah... The hard part is over!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt8.wav
fear,negative,neutral,0.470185250043869,"That's not the hard part honey! The hard part is what comes    next, I mean aren't you worried about the results?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt9.wav
joy,positive,neutral,0.524032711982727,I haven't... I haven't even thought about the results yet...    I just assumed that everything was gonna be ok.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt10.wav
neutral,neutral,neutral,0.4543897807598114,"Oh! Well, you know what? It probably is.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia253_utt11.wav
fear,negative,neutral,0.733766496181488,"Phoebe, where's your purse?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt0.wav
anger,negative,neutral,0.5105709433555603,"No, no! Give it to me!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt1.wav
anger,negative,negative,0.5263954401016235,You can't have it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt2.wav
anger,negative,neutral,0.49049314856529236,Give it to me!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt3.wav
anger,negative,neutral,0.4406496286392212,No,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt4.wav
anger,negative,neutral,0.7890077233314514,I'll go in there.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt5.wav
anger,negative,positive,0.5386504530906677,Oh yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt6.wav
neutral,neutral,neutral,0.5144708752632141,Phoebe come here,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt7.wav
joy,positive,positive,0.7737183570861816,Haha!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt8.wav
anger,negative,negative,0.8084081411361694,Damn you Monica Geller hyphen Bing!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia254_utt9.wav
disgust,negative,negative,0.9333085417747498,"What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during the Bicentennial.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt0.wav
neutral,neutral,neutral,0.8017222285270691,I just had sex.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt1.wav
surprise,negative,neutral,0.6184104681015015,"Ethan, focus. How could you not tell me?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt2.wav
neutral,neutral,neutral,0.4886150658130646,"Well, you never told me how old you were.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt3.wav
disgust,negative,negative,0.7063618302345276,"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt4.wav
joy,positive,neutral,0.5931751132011414,I wasn't thinking. I was too busy fallin'...,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt5.wav
fear,negative,negative,0.5989212393760681,Don't say it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt6.wav
joy,positive,positive,0.8970507979393005,...in love with you.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt7.wav
surprise,positive,neutral,0.6342223882675171,Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt8.wav
sadness,negative,neutral,0.4833444356918335,Sorry.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt9.wav
anger,negative,neutral,0.6231369376182556,"Well,fall out of it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia255_utt10.wav
