emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,file_path
joy,positive,positive,0.9019129276275635,"Oh, yeah. He's got that great baby smell. Get a whiff of his head.",He's got that great baby smell. Get a whiff of his head.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia47_utt15.wav
joy,positive,neutral,0.758040189743042,What'd I tell you? What'd I tell you?,what nao,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia47_utt16.wav
neutral,neutral,positive,0.9852544069290161,"Well, we are great guys.","Well, we are great guys!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia47_utt17.wav
neutral,neutral,neutral,0.591974675655365,Bye.,"Alright, I'll see you then. Bye.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia48_utt0.wav
neutral,neutral,negative,0.5061037540435791,"Well, not really.","Well, that really...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt0.wav
neutral,neutral,negative,0.6866582632064819,"I mean technically its-its not against the rules or anything, but it is frowned upon.","I mean, technically, it's not against the rules or anything, but it is frowned upon.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt1.wav
anger,negative,neutral,0.7459757924079895,"Especially by that professor we ran into last night, Judgey von Holierthanthou.","especially by that professor we ran to last night, Judge Yvonne Holier the Mouth.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt2.wav
joy,positive,neutral,0.666614294052124,"Well Ross, you be careful now. You dont want to get a reputation as yknow Professor McNailshisstudents.","Just be careful, okay? You don't want to get a reputation as, you know, Professor McNales is students.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt3.wav
fear,negative,neutral,0.8783873319625854,Yeah. What-what should I do?,"Yeah, what should I do?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt4.wav
neutral,neutral,positive,0.6747426390647888,"Well Ross, it seems pretty clear.","Well, Ross, it seems pretty clear.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt5.wav
neutral,neutral,neutral,0.7295641899108887,I mean whats more important?,"I mean, what's more important?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt6.wav
neutral,neutral,neutral,0.7907445430755615,"What people think or how you feel, huh?","What people think? Or how you feel, huh?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt7.wav
neutral,neutral,neutral,0.6402152180671692,"Ross, you gotta follow your heart.",You gotta follow your heart.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt8.wav
joy,positive,positive,0.9694887399673462,Joey that is so sweet.,"Joey, that is so sweet.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt9.wav
neutral,neutral,neutral,0.8670303821563721,Hey.,"Hey, hey, hey, hey, so how do you come to dinner?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt10.wav
neutral,neutral,neutral,0.8717891573905945,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?","And I should leave a block of time open, say Thursday.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt11.wav
sadness,negative,negative,0.8075754046440125,I couldnt do it.,I couldn't do it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt12.wav
surprise,negative,negative,0.8194171786308289,You couldnt do it?!,You couldn't do it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt13.wav
neutral,neutral,positive,0.7212759256362915,"Hey, relax I just need more time. Were going to dinner tonight.","Relax, I just need more time. We're going to dinner tonight.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt14.wav
surprise,negative,neutral,0.7682274580001831,What?! Youre going out with her again!,What? You're going out with her again?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt15.wav
neutral,neutral,neutral,0.914343535900116,"Uh, Dana Keystone from college.",going out with who? Danny Keystone from college.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt17.wav
surprise,positive,neutral,0.5036999583244324,Oh yeah! Wasnt she uh,"Oh yeah, it wasn't him.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt18.wav
neutral,neutral,neutral,0.872830867767334,"No, that was Dana Caplin.",Saw that other thing to capp'len.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt19.wav
surprise,positive,negative,0.5422390699386597,Joey! You didnt even know her!,You didn't even know her.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt20.wav
anger,negative,neutral,0.717843770980835,Ah whatever!,Now whatever.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia49_utt21.wav
joy,positive,positive,0.9218772053718567,"Morning! Hey, hows my favorite genius and my little robot buddy?!","Boy, hey! How's my favorite genius and his little robot butt?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt0.wav
anger,negative,negative,0.5112293362617493,Dont touch him!,Don't touch it. OK.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt1.wav
neutral,neutral,negative,0.6240596771240234,"Umm, all right Wayne, level with me.","Alright, Wayne, look, level with me. Okay, I keep hearing all these rumors that I might get fired.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt4.wav
fear,negative,negative,0.6240596771240234,I-I keep hearing all these rumors that I might get fired.,"Alright, Wayne, look, level with me. Okay, I keep hearing all these rumors that I might get fired.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt5.wav
fear,negative,neutral,0.7404779195785522,"Okay, they even have actors coming in to read for my part!","Okay, they even have actors coming in to read for my part.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt6.wav
sadness,negative,neutral,0.5157902240753174,"Come on man, you-you got to give me a second chance!","Come on, man, you gotta give me a second chance. I mean...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt7.wav
joy,positive,positive,0.9835783243179321,"I mean, I love-I love this little guy!",I love this from God.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt8.wav
surprise,negative,positive,0.6117876172065735,Ah-ah!!,ha ha yeah,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt9.wav
surprise,negative,neutral,0.6189044713973999,"Okay, thats why you didnt want me to touch him right?","Okay, that's why you didn't want me to touch him, right?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt10.wav
neutral,neutral,positive,0.9730173349380493,Here you go!,This guy here is beautiful,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt11.wav
neutral,neutral,neutral,0.5692523121833801,Okay?,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt12.wav
anger,negative,negative,0.6962518692016602,Stupid!,I can't believe it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt13.wav
neutral,neutral,neutral,0.893646240234375,"Hey, how you doin?","Hey, are you done?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia50_utt16.wav
neutral,neutral,positive,0.5662488341331482,Hey.,Hi. Hi.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt0.wav
sadness,negative,neutral,0.565965473651886,"Hi. Look um, about what happened earlier...","Okay. Hi. Look, about what happened earlier. Oh, it was.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt1.wav
neutral,neutral,neutral,0.6014701724052429,"No, hey, well, I-I completely understand. You were, you were stressed.",I completely understand you were stressed.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt2.wav
disgust,negative,neutral,0.6736238598823547,I was gonna give you a chance to apologise to me.,I was going to give you a chance to apologize to me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt3.wav
anger,negative,negative,0.7674472332000732,For what? For letting you throw me out of your office?,For what? For letting you throw me out of your office?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt4.wav
anger,negative,negative,0.8843055367469788,You had no,"You had no right coming down to my office, Ross.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt5.wav
anger,negative,negative,0.9096673727035522,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.","Well excuse me for wanting to be with my girlfriend on our anniversary. Boy, what an ass am I.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt6.wav
anger,negative,neutral,0.5087932348251343,"But I told you, I didnt have the time!",But I told you I didn't have the t-,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt7.wav
anger,negative,negative,0.899673581123352,"Yeah, well you never have the time. I mean, I dont feel like I even have a girlfriend anymore, Rachel.","Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, right?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt8.wav
anger,negative,neutral,0.7064141631126404,"Wh, Ross what do you want from me?",Where else would he want from me?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt9.wav
anger,negative,negative,0.6703717708587646,"You want me, you want me to quit my job so you can feel like you have a girlfriend?",You want me to quit my job so you can feel like you have a girlfriend?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia51_utt10.wav
neutral,neutral,positive,0.6412177681922913,I know.,Oh!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt0.wav
joy,positive,neutral,0.8422023057937622,"Ooh, I have to tell you something.",I have to tell you something.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt1.wav
neutral,neutral,neutral,0.6546454429626465,What?,What?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt2.wav
neutral,neutral,neutral,0.5175434947013855,But I cant tell you.,"Well, I can't tell you.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt3.wav
neutral,neutral,neutral,0.47547921538352966,"Okay, but wouldnt it be easier if you had to tell me something that you could tell me.","Okay, but wouldn't it be easier if you had to tell me something that you could tell me? Well, sure, in a perfect world. Yeah. But no, I promised I wouldn't tell, and I swear to like, oh my gods.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt4.wav
neutral,neutral,neutral,0.42687609791755676,"Well, sure in a perfect world. But, no, I promised I wouldnt tell, and I swore to like all my gods.","Well, she's in a perfect world. But no, I promised I wouldn't tell, and I swear to like, all my gods.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt5.wav
neutral,neutral,neutral,0.9438334107398987,Okay. Does it have to do with Ross and Rachel?,Okay. Does it have to do with Ross and Rachel?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt6.wav
neutral,neutral,neutral,0.6794373989105225,No.,Now.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt7.wav
neutral,neutral,neutral,0.8516453504562378,Does it have to do with Joey?,"Ini perlulembang. Telefon Yulimana, Tütün Lambat",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt8.wav
neutral,neutral,neutral,0.5609906911849976,No.,No.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt9.wav
neutral,neutral,neutral,0.9319661855697632,Does it have to do with-with Chandler and that sock that he keeps by his bed?,Does it have to do with Chandler and that sock that he keeps by his bed?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt10.wav
neutral,neutral,neutral,0.8302686810493469,"No, but lets come back to that later!","No, but let's come back to that later.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia52_utt11.wav
joy,positive,neutral,0.7354410290718079,Hi!,Come on in. Bye.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt0.wav
joy,positive,neutral,0.7730838656425476,Richard!,Richard.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt1.wav
neutral,neutral,negative,0.6416648030281067,"Actually, Im not here to complement the chef.","Actually, I'm not here to compliment the chef.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt2.wav
neutral,neutral,positive,0.6054545640945435,"Ohh Oh, thats okay I hate when people come back to complement the chef.","Oh, that's okay. I think when people come back to compliment it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt3.wav
neutral,neutral,negative,0.6079910397529602,Like I have nothing better to do!,"Like, I have nothing better to do.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt4.wav
neutral,neutral,neutral,0.8425945043563843,So whats up?,What's up?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt5.wav
joy,positive,positive,0.9864245057106018,"Well, it was great seeing you the other night.","Well, there's great seeing you the other night.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt6.wav
neutral,neutral,positive,0.9405232667922974,"Oh, good to see you too. Did you come down here to tell me that?","Oh, it's good to see you, too. Did you come down here to tell me that? No. I came here to tell you something else.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt7.wav
joy,positive,positive,0.6226486563682556,No! I came here to tell you something else.  I came here  to tell you I still love you.,"No, I came here to tell you something else. I came here to tell you I still love you.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia53_utt8.wav
disgust,negative,negative,0.5795848965644836,"One pregnant woman at a time, please! I just want you to be okay.","Excuse me? One pregnant woman at a time, please. LAUGHTER I just want you to be okay.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia54_utt0.wav
sadness,negative,neutral,0.7165709733963013,So forcing her to marry Bobby is gonna make that happen?,So forcing her to marry Bobby is gonna make that happen.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia54_utt1.wav
